id,citation_context,section,citation_intent
29265,"bir çalışma ortamına uyum sağlayabilen öğrenciler yetiştirmesine duyulan ihtiyaçtan hareket eden bir çalışmada, UNIS-X deneyimsel öğrenme pedagojisinin etkililiği incelenmiştir <CITE> .",ilgili çalişmalar,background
41755,"Destek vektör makinesi, 1990'lı yıllarda Vapnik ve ekibi tarafından geliştirilen, iki temel sınıfa ait olan verileri birbirinden ayırmak için kullanılan, istatistiksel öğrenme teorisine dayalı, sınıflandırma ve regresyon işlemleri için kullanılabilen gözetimli makine öğrenmesi algoritmasıdır <CITE> .",materyal ve metot,background
35111,"Her tespit ve önleme tekniğinin etkinliği, sınırlamaları ile birlikte tartışılmaktadır <CITE> .",giriş,background
29796,1990 yılında L'Ecuyer <CITE> orta seviyedeki bir bilgisayar kullanım bilgisine sahip bir kullanıcı için düzgün rasgele değişkenler üretilmesi problemini çözmüştür.,rasgele sayı üreteçlerinin tarihsel gelişimi,background
38281,"Sedanter eğilime sahip   ve zaman yönetiminde zorlanan <CITE> günümüz tüketicisi, yoğun şekilde kullandığı internet ortamını daha yaygın etkileşimli bir pazar haline getirmektedir.",giriş,background
34975,NB sınıflama algoritması; Bayes teorisi tabanlı <CITE> anlaşılması kolay ve benzerlerine kıyasla oldukça hızlı çalışan bir algoritmadır.,yöntem,background
49479,"Bilgi güvenliğinde anahtar üretilmesi, karıştırma vb. konuda kaos dinamiklerinde ve kaotik haritalardan faydalanılmaktadır <CITE>.",lojistik harita,basis
29875,"Başta insan bilgisayar etkileşimi olmak üzere, sürücü yorgunluk tespiti  , kişisel güvenlik uygulamaları, sosyal pazarlama  , interaktif oyunlar  , sosyalleşebilir robotlar  , yüz ifade sentezi <CITE> ve hasta duygu durum tespiti   gibi birçok uygulama alanına sahiptir.",giriş,background
48995,Uygulamanın hali hazırda bulunan donanım ve yazılım paketleri ile uyumlu olduğu ileri sürülmektedir <CITE> .,benzer çalışmalar,background
48801,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır <CITE> ,  ,  .",meteryal ve metot,background
29404,"Model olarak homojen olmayan Poisson sürecinin kullanıldığı çalışma  , Markov süreçlerinin kullanıldığı çalışma  , Bayesçi istatistiğin kullanıldığı çalışma Pham ve <CITE> ve klasik istatistiksel yöntemlerin kullanıldığı çalışma   literatürdeki önemli çalışmalar arasında yer almaktadır.",giriş,background
29455,Literatürde YSA'nin FPGA üzerinde geriye yayılım algoritması ile eğitimine ait çalışmalar bulunmaktadır <CITE> .,giriş,background
48947,"Birisi dışarıda çapraz doğrulama (LOOCV) yöntemiyle, n parçaya ayrılan veri setinden her tekrarlamada biri çıkarılır ve geriye kalanlarla eğitilme aşaması yapılır <CITE> .",deneysel çalışmalar,basis
31320,"ARIANNA'daki bu yükümlülükleri ortadan kaldıran, algısal yaklaşım grubuna dahil, bir güncelleme çalışması 2021 yılında ARIANNA+ adıyla sunulmuştur <CITE> .",değerlendirme,background
29787,"Bu sebeple, özellikle afet öncesi dönemde afet risklerine dair ortaya konulan tüm göstergeler kentin tüm paydaşlarının erişimine açık, şeffaf, kolayca anlaşılır ve güvenilir olmak durumundadır <CITE>.",sonuç ve değerlendirme,background
32237,"Zekâ, insanlara özgü olduğu düşünülen, akıl yürütme, kavramlar arası bağlantı kurma, algılama ve sonuca varabilme yeteneklerinin tümü olarak tanımlanmaktadır <CITE> .",yapay zekâ,background
34990,Sözkonusu teknik beş aşamadan geçerek tahmin işleminin gerçekleştirilmesini amaçlamaktadır <CITE> .,giriş,background
49027,"Time-of-flight (TOF) kameraların en önemli özelliği, her görüntüye ait piksel mesafesini ölçebilme yeteneğidir <CITE> .",giriş,background
34705,Mansouri ve ark. <CITE> hem etiketli hem de etiketsiz verileri kullandıkları bir CNN modeli önermişlerdir.,ilişkili çalışmalar,background
49061,Baykara ve Daş <CITE> saldırı tespit sistemleri için honeypot tabanlı bir yaklaşım önermektedir.,literatür taramasi,background
31219,"Oyun programlama da geliştiren ekip hem bu değişiklikler ile mücadele ederken, hem de oyunda eğlence faktörünü arttırmaya çalışır <CITE> .",giriş,background
29415,"Bu nedenle, hata ayıklama ve test etme işlemlerinin ne zaman durdurulacağını veya ürünün ne zaman piyasaya sürüleceğini belirlemek önemlidir <CITE> .",problemin tanımı 2 problem description,background
35382,"Her iki alan da veriden öğrenme, verinin bilgiye dönüştürülmesi, veriyi analiz etme, verinin anlamını çözme, belirsizlikleri ortadan kaldırma, olayı etkileyen faktörleri belirleme, ön görüde bulunma amaçlarını yerine getirirler  ,  ,  , <CITE> .",bulgular,background
29668,"YSA, insanların öğrenme şeklini taklit ederek yeni bilgiler türetme ve oluşturma gibi yetenekleri gerçekleştirmek için insanın öğrenme sürecinin matematiksel olarak modelleyen <CITE>veya örneklerden olaylar arasındaki ilişkileri öğrenerek daha sonra hiç görmediği örnekler hakkında öğrendikleri bilgileri kullanarak karar veren sistemlerdir  .",giriş,background
29486,"Arvanitou ve arkadaşlarının listesinde olmayan daha yeni veya farklı dijital dizinlerde olup diğer ölçütleri sağlayan bazı ana makalelerde <CITE> belirtilen gereksinimler de eğer Arvanitou ve ark. listesinde bir maddeyle birebir eşleşmiyor veya daha üst bir kategori tarafından içerilmiyorlarsa, listeye eklenmiştir; araştırmacı-geliştiricinin ""yeterince bireysel zamanı olmaması"" gibi genel proje yönetimiyle ilgili olabilecek ancak yazılım mühendisliği veya yazılım proje yönetimiyle ilişkilendirilmesi doğrudan mümkün olamayan genel bulgular kapsam dışı tutulmuştur.",yöntem,basis
35460,"Ancak, kullandıkları veri kümesi çok küçük olduğu için, (105 Covid | 80 Covid olmayan | 11 SARS) sonuçların aşırı uyumlu olma olasılığı vardır <CITE> .",giriş,background
47214,"Sonuçlar, referans sonuçları <CITE>ile daha kaba hesap ağı kullanılmasına rağmen iyi bir uygunluk göstermektedir.",sonuçlar ve tartışma,support
30102,İnsan hareketi tanımı yapılırken çeşitli seviyelerde soyutlamalar kullanılmaktadır <CITE> .,giriş,background
29577,Bilgi ve iletişim teknolojilerinin kritik altyapıları birbirine bağlamasıyla kritik bilgi altyapıları kavramı ortaya çıkmıştır <CITE> .,giriş ve teorik çerçeve,background
32252,"Bu sorunlar, finansal araçların etkin dağılımını sağlayacak ve bilgi akışını iyileştirecek ve böylece Toplum 5.0'da tüm sağlık sisteminin işleyişi üzerinde kontrol sağlayacak yenilikçi çözümlerin uygulanması için yeni yolların aranması gerektiği sonucuna yol açmaktadır <CITE> .",sağlikta toplum,background
29932,Zira herhangi bir metnin okunabilirliği metnin yapısının yanı sıra okuyucunun dil yeteneği ve eğitim seviyesi ile de ilişkilidir <CITE> .,literatür araştirmasi,background
34889,"Binoküler görmeden farklı olarak her gözün ayrı ayrı kullanıldığı, böylece görüş alanını artıran ancak derinlik algısını sınırlayan bir tekniktir <CITE> .",giriş,background
35446,"Zaman içinde ekonomik sistemlerin, ticaretin ve bilgi sistemlerinin bilişim teknolojilerine bağımlı hale gelmesiyle bu alanlarda; sistemlere yetkisiz erişim, bilgi hırsızlığı ve sistemlere fiziksel zararlar verme gibi siber suçlar ciddi bir sorun olarak karşımıza çıkmıştır <CITE> .",giriş,background
38323,Hedef terim tespit edilmesi için literatürde farklı yöntemler <CITE> ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.,yöntem,discuss
48768,"MYSA' nın eğitiminde, uzman ağlar ve birleştirme ağı eşzamanlı olarak eğitilir<CITE> .",materyal ve yöntem,basis
32978,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D <CITE> , RVEA  , MOPSO  , SMPSO  , NSGA-II  , MOALO   , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
41233,"Bu çalışma kapsamında önerilen yaklaşımda <CITE> 'deki yaklaşımlara benzer şekilde, yazılım ürün hattındaki bütün özellikleri bulunduran bir ürün modeli oluşturulmuştur.",tartışma ve sonuç,basis
32326,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
43557,"Model derleme aşamasında çok sınıflı veri seti ile çalışıldığından, etiketler ve tahminler arasındaki çapraz entropi kaybını hesaplayan ""categorical_crossentropy"" kayıp fonksiyonu kullanılmıştır <CITE> .",materyal ve metot,basis
29228,"İnsan gözünün bir görüntüdeki faz değişimlerine, genlik değişimlerine göre çok daha fazla duyarlı olduğu (insan kulağı için bunun tersi doğrudur, yani kulak genlikteki değişimlere fazdaki değişimlere göre daha duyarlıdır) literatürdeki araştırmalardan çok iyi bilinmektedir <CITE> .",frekans uzayındaki yöntemlerin jpeg performansı,background
49578,Önerdiğimiz model Liu ve ark. <CITE>’nın modelinden daha başarılı bir şekilde gürültü türü saptaması yapmaktadır.,sonuçlar ve tartışma,support
42702,"Mal kanal endeksi, fiyattaki döngüsel değişimleri belirtir <CITE> .",önerilen metodoloji,background
29524,"Ayrıca Tyndall <CITE> , Hititçe tabletler üzerinde çalışmış ancak kırık tabletleri birleştirmek üzerine bir çalışma yürütmüştür.",ilgili çalişmalar,background
35350,"Kuonen  , Kumar ve Bhardwaj   ve Kapoor <CITE> çalışmalarında; Fayyad ve diğ.  ' nin KDD için yapmış olduğu tanımı veri madenciliğini tanımlamak için kullanmıştır.",kavramlar,background
29766,"Farklı coğrafyalara özgü topografik, meteorolojik, doğal ve yapılı çevre koşullarına bağlı olarak ortaya çıkan doğal ve/veya beşeri afetlere ilişkin başarılı yöntem süreçlerinin yürütülebilmesi adına yapılmakta olan risk azaltma çalışmalarında IoT, CBS, Uzaktan Algılama (UA), sensörler, Radyo Frekans Tanımlama Sistemleri (RFID) gibi pek çok teknolojik olanaktan yararlanılmaktadır. Bu olanakların kullanım alanları şu şekilde sıralanabilir <CITE>:",afet risk yönetiminde yapay zekâ kullanimi,background
48763,Google Beacon Eddystone <CITE> ismini verdiği teknoloji ile BLE işaretçi alanında mobil uygulama etkileşiminin yanısıra URL çalıştırma özelliğini de getirerek işaretçi alanında önemli bir yenilik sunmaktadır.,giriş,background
29120,"Kappa İstatistiği: Landis ve <CITE> çalışmasında kappa istatistik değerinin 0,4'ün üzerinde olması durumunda ölçümün tesadüfi olmadığını, uyum kabul edilebileceğini, kappa istatistik değerinin 0,6 ile 0,8 arasında olmasının önemli bir derecede uyum olduğunu göstermektedir.",materyal ve metot,background
48956,"Ortalama RMSE değerinin istatistiksel olarak hata diye de değerlendirildiği ve bu değerin sıfıra yakın olmasının, kestirilen değerin gerçeğe olan yakınlığını gösterdiği söylenmektedir <CITE> .",deneysel çalışmalar,background
38302,"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi   ve hedef tarama <CITE> konularıyla başlamıştır.",literatür taramasi,basis
35722,"Söz konusu ortam, karar verme süreçlerini saydamlaştırır. <CITE> göre, karar verme sürecinin saydam olması da hükümet ve vatandaşlar arasındaki iletişimi güçlendirir.",ilgili çalışmalar,background
30176,"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır  , <CITE> .",giriş,background
38313,"<CITE> , online arama motorunu kullanarak frekans tabanlı nitelik çıkarma performansını artıracak denetimsiz bir model kullanarak hedef tabanlı duygu analizi gerçekleştirmişlerdir.",literatür taramasi,discuss
48840,Uzun bir dönüşüm işleminin sonunda veri gerçek değerini bulur ve bu bilgiden değer elde edilerek eyleme dönüştürülebilen bir öğrenme elde etmek zekâ gerektirir. Bu zekâ makine öğrenimidir <CITE> .,metodoloji,background
42253,"Bu çalışmasının ardından  , bir diğer çalışması olan ""Daha Fazla Anlam Yakalamak İçin İlişkisel Veri Tabanı Modelini Genişletmek"" adlı çalışmasında ise ilişkisel veri tabanı modelini tanımlamıştır. <CITE> , ""İlişkisel Veri tabanı: Verimlilik için Pratik Bir Temel"" adlı bir diğer çalışmasında ise geliştirdiği argümanlar ile ilişkisel veri tabanını hem son kullanıcı hem de yazılımcılar için önemli gelişmeler sağlayacağı şeklinde ifade etmiştir.  , veri modellemesinde kaliteli modelleme için mümkünse hiç tekrar olmamalı, duruma göre bazen çok az veya gereği kadar tekrar olmalı, uygulama esnasında kısıt getirmemeli, gerektiği kadar bütünlük kısıtlarını barındırmalı, değişiklik veya ilavelere karşın esnek olmalı, minimal bir yapıda olmalıdır şeklinde gerekleri listelemiştir.",giriş,background
29109,Phishing <CITE> ve Spam   veri setlerini kullanarak 4.000 posta içerisinden 973 phishing postasını %97.99 doğruluk oranı ile Biased Support Vector Machine (BSVM) ile bulmuşlardır.,giriş,background
30406,"Yol uzunluğuyla ters orantılı olarak feromon artışı ise, iyi çözümlerin öneminin arttırılmasını temin eder <CITE> .",karıncaların geçiş yapmış oldukları,background
36548,Bunlara ek olarak önceki çalışmalarımızdan <CITE> ve literatürdeki diğer çalışmalardan gözlemlediğimiz üzere durum verisinin çeşitlendirilerek ödül,giriş,background
29920,"Hesaplama sonucunda elde edilen okuma kolaylığı skoru, eğitim düzeyi puanını belirlemek için <CITE> tarafından yeniden uyarlanarak metinlerin tahmini sınıf seviyesindeki karşılığı elde edilmiştir.",okunabilirlik indeksleri,background
49044,Bu sorunu çözmek için veri madenciliği yaklaşımları   ve makine öğrenme teknikleri tanıtıldı <CITE> .,giriş,background
29408,𝑀 1 ve 𝑀 2 fonksiyonlarının hesabı için Aydoğdu ve <CITE> çalışmasında Monte Carlo tahmin yöntemine dayalı bir prosedür uygulanmıştır.,giriş,background
36541,"Bu problem tekli robot sistemlerinde, derin takviyeli öğrenmeyle çözülme konusunda yüksek başarı oranlarına ulaşmıştır <CITE> .",giriş,background
49087,"Dollar ve arkadaşları tarafından geliştirilen yöntemde, nesnelerin sınırlarının öğrenilmesine ilişkin genel bir mantık kullanılmıştır <CITE> .",giriş,background
32254,"YSA, insan beyninin öğrenme kanallarını taklit ederek, insana ait özellikler olan öğrenme, eski bilgiyi geri çağırma ve bilgiler arası bağlantılar kurarak çıkarımlarda bulunmayı kullanarak toplanan verilerden yeni datalar üreten bilgisayar yazılımları olarak tanımlanabilir <CITE> .",rehabilitasyon hizmetleri ve yapay zekâ,background
29639,"Bedard ve Reisdorf <CITE> , milenyum kuşağında sosyal medya ve çevrimiçi kişilerarası tesirin yeşil satın alma amaçlarındaki etkisi üzerinde yaptığı araştırmada aralarında pozitif bağlantı olduğu görülmüştür.",kaynak taraması,background
47415,"Verileri, doğrusal bir sınırın bulunabileceği daha yüksek boyutlu bir alana dönüştürerek çalışır <CITE> .",araçlar ve yöntem,background
43551,Çalışmada kullanılan veri setine benzer disiplinlerdeki sınıflandırma çalışmalarına bakıldığında ilk çalışmada <CITE> farklı meyve çeşitlerinin sınıflandırılması için MobileNetV2 mimarisine dayalı TL-MobileNetV2 adlı yeni bir derin öğrenme yaklaşımı önermiştir.,giriş,discuss
29625,Bu duruma çözüm bulmak için hükümetler insanlarla doğa arasında uyumlu bir birlikte yaşamı teşvik eden yeniden yapılandırma yolları aramaktadır<CITE> .,giriş,background
48791,"En büyük özelliğinden biri öğrenme yoluyla bilgi edinmesi ve bu bilgileri sinir hücrelerini birbirine bağlayan bağlantılar üzerinde ağırlıklar kaydetmesidir <CITE> ,  .",meteryal ve metot,background
30131,"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet <CITE>, GoogLeNet , VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",önerilen tanıma sistemi,background
36555,"Takviyeli öğrenme, kümülatif bir ödülü en üst düzeye çıkarmak için ajanın ortamda belirlenen eylemler arasından en uygun olanını seçmesini sağlamak için kullanılan bir makine öğrenmesi yöntemidir <CITE> .",derin takviyeli öğrenme,background
32297,kolaylaştırabilen yüksek hacimli yüksek kaliteli hareket tekrarları sağlamak için kullanılabilmektedir <CITE>.,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48574,"Bu yapılar, kayıp tabanlı tıkanıklık kontrolü  ,   gecikme tabanlı tıkanıklık kontrolü  , <CITE> ve hız tabanlı tıkanıklık kontrolü  ,   gibi sorunlara çözümler önermişlerdir.",ilgili çalişma,background
32258,"Yapay sinir ağları sıklıkla; inme, spinal kord yaralanması, Parkinson, multiple sklerozis ve polinöropati türlerinde yürüme bozukluklarının sınıflandırılmasında, denge sorunlarının belirlenmesinde, bireylerin fizyoterapi ve rehabilitasyon sonrası fonksiyonel sonuçlarının tahmininde ve kognitif problemlerin belirlenmesinde değerlendirilmektedir <CITE> .",rehabilitasyon hizmetleri ve yapay zekâ,background
29152,Uzunca bir süredir çoğu bilgi sistemlerinde başarı ile kullanılan ve artık veri depolama ve yönetimi açısından en uygun ortam olarak kabul edilen veri tabanı yönetim sistemlerinde mekânsal verilerin de depolanabilmesi coğrafi bilgi sistemlerinin gelişiminde büyük rol oynamıştır <CITE> .,giriş,background
48687,"Bu veri kümesi, profesyonel olmayan erkek bir konuşmacı tarafından seslendirilmiştir <CITE> .",ilgili çalişmalar,background
30313,"ScanNet kamera pozları, yüzey yapısı ve örnek düzeyinde semantik segmentasyon ile açıklanmış bir RGB-D video veri kümesidir <CITE> .",yaygın kullanılan veri kümeleri,background
31004,"Elde edilen standart sapma, farklı duygular için optimize edilmiş standart sapma değerleriyle ""if-else"" yapısında karşılaştırılarak sese ait duygu tespit edilmiştir <CITE> .",giriş,background
29373,Bu yöntemlere yerel ve yön bağımlı olarak çalışan iz tabanlı   ve işbirlikçi toplam değişim <CITE> yaklaşımları örnek olarak verilebilir.,bulgular,background
41552,"Bu sorunun giderilmesi için, <CITE> 'te RNN ve bir boyutlu CNN (One-Dimensional CNN, 1D-CNN) nin bir kombinasyonu olan tekrarlayan başlangıçlı bir CNN önerilmiştir.",literatür araştırması,background
29177,"Karar ağacında her bir iç düğüm, örnek uzayını girdi öznitelik değerlerinin belirli bir fonksiyona tabi tutulmasına dayalı olarak iki ya da daha fazla parçaya ayırmaktadır <CITE> .",karar ağaci yöntemi,background
49520,Yüz tespiti üzerine yapılan yeni çalışmalarda <CITE> farklı ışık koşullarında ve farklı yüz açılarında ViolaJones algoritmasına göre daha yüksek doğrulukta yüz tespiti gerçekleştirildiği görülmektedir.,tartışma,differ
29627,"Küresel COVID-19 salgını, toplumun insanlar ile çevre arasındaki bağlılığın farkına varmasını daha da ön plana çıkarmıştır<CITE> .",giriş,background
49308,"Mique ve Malicdem <CITE>, GXI görüntülerinden akciğer segmentasyonu için ResUnet mimarisi temelli semantik bir model geliştirmişlerdir.",önceki çalişmalar,background
42257,"Ayrıca, yanlış tasarımın uzun vadede veri tutarsızlıkları ve verilerin doğruluğunda sorunlar olabileceğini aktarmışlardır. <CITE> , eserinde veri tabanı modelinin sistemin kalbi olduğunu ve dolayısı ile modellemeye ne kadar önem verilirse o kadar başarılı olunacağını açıklamıştır.",giriş,background
41759,"Makine öğrenmesi alanı dışında, diğer uygulamalı bilimlerde, gerçek dünya problemlerinde yaygın olarak kullanılmaktadır <CITE> .",materyal ve metot,background
34997,Uygulamada daha çok birinci ve ikinci mertebeden MA modelleri kullanılır ve sırasıyla MA(1) ve MA(2) olarak kısaltılarak simgelenirler <CITE> .,giriş,background
48824,"Çizge veri madenciliği, alt grafikler üzerinde yoğunlaşan ve sık model madenciliğinden türemiştir ve çizge alt grafik madenciliği, çizge madenciliğinin popüler bir uzantısıdır<CITE> .",giriş,background
49060,"Kar ve ark. <CITE> , verilerin sınıflandırılması için uygulamada ID3 adı verilen karar ağaçları algoritmasını kullanır.",literatür taramasi,background
29795,Ripley 1983 yılında yayınladığı çalışmasında; kişisel bilgisayar kullanıcılarının uzmanlar tarafından geliştirilen rasgele sayıları üretmek için kullandıkları kütüphanelere erişimindeki problemleri adreslemiştir <CITE> .,rasgele sayı üreteçlerinin tarihsel gelişimi,background
48760,"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı  , müzeler <CITE> , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
30143,Porter algoritması daha sonra resmi bir dile dönüştürülerek Snowball dili ortaya atılmıştır <CITE> .,konuya ilişkin önceki çalişmalar,background
37938,"K-En Yakın Komşu yönteminde, sınıf bilgisi uyarınca n boyutlu uzay içinde örneklem tasvir edilmektedir <CITE>.",yöntem,basis
49576,Önerdiğimiz model ile BSDS300 veri kümesinde gürültü türü saptamasında Sil ve ark. <CITE>’ya göre başarılı bir sonuç elde edilmiştir.,sonuçlar ve tartışma,support
35080,Bunlara ek olarak doğal dil işleme tabanlı faceted search çalışmaları mümkündür <CITE> .,bilgi erişim merkezleri ve uygulamalar,background
49618,Yapılan yinelemelerle en doğru sonucu veren ağırlıklar hesaplanmaya çalışılır <CITE> .,materyal ve metot,background
49124,"Ayrıca EHO, insansız hava aracı yol planlaması  , çizelgeleme  , yük frekansı kontrolü <CITE> gibi problemlerin çözümünde kullanılmıştır.",giriş,background
38285,"Dolayısıyla günümüz tüketicileri, sosyal medya ve internet platformlarıyla inşa sürecine katıldığı ürün, hizmet ve bilgiye daha yoğun ilgi göstermektedir <CITE> .",giriş,background
30364,"Bu zorlukları ele almak için, temel bileşenler analizi  -  , çok boyutlu ölçekleme <CITE> , yerel Fisher diskriminant analizi   ve yarı denetimli yerel Fisher diskriminant analizi   gibi geleneksel doğrusal temelli boyut indirgeme teknikleri geliştirilmiştir.",giriş,background
29190,Decision Stump algoritması genellikle boosting yöntemleri ile birlikte kullanılır <CITE> .,karar ağaci yöntemi,background
40051,"Open Web Application Security Project (OWASP), 2007, 2010 ve 2013 yıllarında ""OWASP TOP 10"" başlığı altında web uygulamaları güvenliğine yönelik kritik riskleri açıklamıştır<CITE> .",web saldiri yöntemleri,basis
49356,"Castanho <CITE> yapmış olduğu tez çalışmasında, LTE ağında özellikle gelişmiş Çoklu Ortam Yayın Çoklu Yayın Hizmetleri (eMBMS - evolved Multimedia Broadcast Multicast Service) üzerinden video iletimlerinin optimizasyonunu ve analizini gerçekleştirmiştir.",literatür araştırması,background
38273,"Eski dünyadan farklı olarak, sadece seçkin bir zümre değil artık her zümreden insanın kendini ifade edebildiği ve milyonlarca insana ulaşabildiği bir ortama geçilmiştir <CITE> .",giriş,background
29476,"Yazılım mühendisliği ile ilgili (kendi kendine öğrenme veya takım arkadaşlarından öğrenmeye ek olarak) kurumsal veya yapısal eğitimler almak ve büyük kullanıcı gruplarıyla veya büyük geliştirici takımlarıyla yazılım üretmek, yazılım mühendisliği yöntemleri farkındalığını uygulamaya geçirmede başarı etkenleri olarak değerlendirilmiştir<CITE> .",bilimsel yazılım geliştirmede yazılım mühendisliği yetkinlik gereksinimlerine giriş,background
29401,Bu yoğunluk bilgisini analiz etmek için kümeleme algoritması kullanılmıştır <CITE> .,giriş,background
36546,Hatta bu çalışmalar gerçek hayatta uygulanmaya başlanmıştır <CITE> .,giriş,background
37956,Göz hareketlerinin takibi literatürde duygu algılamanın yanı sıra kullanılabilirlik   çalışmalarında ve beyin bilgisayar arayüzü çalışmalarında <CITE> sıklıkla kullanılmakta ve duygu durumu tespiti amaçlı yürütülen farklı yaklaşımlara üstünlük sağlamaktadır  .,sonuç ve tartişma,discuss
31318,"Örneğin   çalışmasında, ele alınan uygulamalar duyarga ağına dayalı uygulamalar ve video kamera kullanılan uygulamalar olmak üzere iki ana sınıfa ayrılıp alt sınıflarla incelemeye devam edilmiştir. <CITE> çalışmasında ise uygulamalar, uygulamanın kullandığı duyarganın aktif ya da pasif olma durumuna, hareketli nesneleri ayırt edebilme yeteneklerine göre, derinlik tespitinin çalışma menziline, arka plan algoritmalarının çevrimiçi veya çevrimdışı çalışma durumlarına kadar inen derin bir hiyerarşide ele alınmıştır.",değerlendirme,differ
48802,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  , <CITE> ,  .",meteryal ve metot,background
35097,"Bu kavram günümüzde, insan uğraşı alanlarının tümüne yayılmıştır <CITE> .",giriş,background
30332,"ClusterNet, nokta bulutlarındaki noktalardan değişmeyen özellikler oluşturmak için rotasyonla kesin değişmeyen bir dönüş (Rigorous Rotation-Invariant /RRI) modülü ve bir NB hiyerarşik yapılarını oluşturmak için denetimsiz ve derin bir hiyerarşik küme ağ yöntemi önermiştir <CITE> .",grafik tabanlı yöntemler,background
32381,"VR ve AR, kullanıcıların zihninde gerçeklik algısını etkileyerek farklı bir ortamda oldukları konusunda onları ikna etme yoluyla aldatmayı amaçlamaktadır (<CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29133,Bu sistemlere de Melez Üretim Sistemleri (MÜS) denir <CITE> .,giriş,background
29748,"Yenilikçi teknolojilerden yararlanılması ise, afet sonrasında olduğu kadar, afet öncesinde de riskin azaltılması adına oldukça önemli kazanımlar sağlayacaktır <CITE>.",giriş,background
38314,"ABSA 2016 yarışmasında sunulan Türkçe restoran veri setinin kullanıldığı bir çalışmada Çetin ve Eryiğit <CITE> ; hedef kategori belirleme, hedef terim belirleme, hedef kategoriyle terimi aynı anda belirleme ve duygu sınıfı belirleme şeklinde yarışmaya açılan dört görevi gerçekleştirmeyi amaçlamışlardır.",literatür taramasi,discuss
29488,"Arvanitou ve arkadaşlarının listesinde olmayan daha yeni veya farklı dijital dizinlerde olup diğer ölçütleri sağlayan bazı ana makalelerde<CITE> belirtilen gereksinimler de eğer Arvanitou ve ark. listesinde bir maddeyle birebir eşleşmiyor veya daha üst bir kategori tarafından içerilmiyorlarsa, listeye eklenmiştir; araştırmacı-geliştiricinin ""yeterince bireysel zamanı olmaması"" gibi genel proje yönetimiyle ilgili olabilecek ancak yazılım mühendisliği veya yazılım proje yönetimiyle ilişkilendirilmesi doğrudan mümkün olamayan genel bulgular kapsam dışı tutulmuştur.",yöntem,basis
34979,"Rastgele orman yönteminin önemli bir avantajı, çok sayıda girdi değişkenlerini ele almasıdır <CITE> .",yöntem,background
29382,İşbirlikçi toplam değişim yaklaşımında <CITE> gürültü düzeyi düşük olmasına rağmen özellikle doku içeren görüntülerde başarım oranı düşmektedir.,bulgular,discuss
35741,"Literatürdeki çalışmaların diğer bir bölümü, öbek zinciri teknolojisi tabanlı yönetim denemelerine ilişkin incelemelerle sınırlı tutulmuştur <CITE> .",ilgili çalışmalar,background
48944,"SourceForge sitesi hızlı, güvenli ve aynı proje üzerinde aynı anda birden çok kişinin çalıştığı kapsamlı raporlar içermektedir <CITE> .",teorik metot,background
30375,"Küresel rastlantısal komşu yerleştirme (The spherical stochastic neighbor embedding, sSNE) <CITE> , sabit bir kavis koordinat sistemi göz önünde bulundurularak, öklit olmayan bir katmanlı uzay içine veri katmayı amaçlayan başka bir SNE varyasyonudur.",giriş,background
48855,"Bu nedenle, yazılım problemlerinin çözümü ve iyileştirmeler için, yazılım mühendislerinin eğitimine odaklanılması gerektiği vurgulanmaktadır <CITE>.",giriş,background
