id,citation_context,section,citation_intent
31473,Geliştirilen modelin zamanla değişen takip verileri olmadan temel hasta özelliklerini kullanması öne çıkan eksikliğidir <CITE> .,giriş,discuss
31390,"LSTM <CITE> ve GRU   gibi mekanizmalar, bu tür modellerde sıkça kullanılan yapılardır.",bellek tabanlı makine öğrenme modelleri,background
29496,"Sınama, konfigürasyon yönetimi becerilerine olan gereksinimler daha çok dile getirilmiş olsa bile tasarım ve yapım aşamasındaki modern yazılım mühendisliği tekniklerine duyulan gereksinim, mevcut literatürde bu şekilde bir envanter eşleştirilmesi yapılmış olmadığı için yeterince belirgin değildir<CITE> ; bu sıklık çalışmasının getirdiği öncelik mevcut çalışmanın özgün bir katkısıdır.",bulgu ve yorumlar,discuss
35732,"Literatürde önerilen öbek zinciri tabanlı yönetişim modellerinin büyük çoğunluğunda, akıllı yönetişim için güven, gizlilik, saydamlık ve hesap verebilirliğe odaklanılmıştır <CITE> .",ilgili çalışmalar,background
32379,"Sanal gerçeklik (VR), artırılmış gerçeklik (AR), video bazlı oyunlaştırma ortopedik hastaların rehabilitasyonu için önemli kaynaklardır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
48516,"Çince için Yu , Fransızca için Poibeau , İtalyanca için Cucchiarelli , Bulgarca için Silva , Kore dili için Whitelaw , Lehçe için Piskorski <CITE> ve Rusça için Popov tarafından yayınlanmış çalışmalar mevcuttur.",giriş,background
43976,"2017 yılında, Bitcoin blokzinciri üzerinde ilk kullanıcı odaklı dağıtık kimlik yönetim sistemleri <CITE> tanımlanmıştır.",giriş,background
48783,"Bu çalışmada en fazla israfın satın alma ve hazırlık aşamasında yaşandığı, pişirme-sunum süreçlerinde en yüksek israf edilen ürünlerin taze meyve ve sebze ile tabaktan çöpe kadarki süreçte en fazla israf edilen ürünün ekmek olduğunu bildirmişlerdir <CITE> .",giriş,background
34807,"Bir diğer araştırmada, sosyal medya uygulamalarında kullanıcı yorumlarının sınıflandırılmasını sağlamak üzere Bayes algoritmasına dayanan bir mobil uygulama çalışması gerçekleştirilmiştir ve çalışma sonucunda %88 sınıflandırma başarımına ulaşılmıştır <CITE> .",giriş,background
29504,"Ayrıca Ankara Anadolu Medeniyetleri Müzesi başta olmak üzere, İstanbul ve Çorum Müzelerinde okunmayı ve yayınlanmayı bekleyen binlerce tablet bulunmaktadır <CITE> .",giriş,background
34803,"Araştırma sonucunda en fazla şikâyet alanları; kargolama, televizyon, cep telefonu, dizüstü bilgisayar, kulaklık gibi ürünlere yoğunlaşmıştır <CITE> .",giriş,background
48487,DG algoritmasının başarısı kontrol parametrelerinin doğru ayarlanmasıyla çok yakından ilgilidir (<CITE> .,yöntem,background
41747,"Kaliforniya'da yaşayan ve içerisinde yüksek oranda göğüs kanseri olan, hiç doğum yapmamış ve geç doğum yapmış kadınlara ait veriler içeren veri seti ile Breast Cancer Risk Assessment Tool (BCRAT) <CITE> , International Breast Intervention Study (IBIS)   ve BRCAPRO   göğüs kanseri risk değerlendirme modellerini 5 yıl boyunca yaptıkları uygulamalarla karşılaştırmışlardır ve performanlarını test etmişlerdir.  .",giriş,background
29754,"Sürdürülebilir, uzun vadede etkin, çok paydaşlı ve disiplinler arası biçimde sürecin yönlendirildiği Modern Bütünleşik Afet Yönetimi sürecinin hayata geçirilebilmesi için dünya genelinde kabul görmüş bir genel kanı vardır: Afet yönetimi alanında BİT'in kullanımının gerekliliği<CITE> .",giriş,background
29588,Bu tür saldırı anlarında üye ülkelerin ortak çalışması gerekecektir <CITE> .,giriş ve teorik çerçeve,background
48807,"Akıllı sulama sistemlerinde, su tüketiminin azaltılmasının yanında ürün kalitesinin arttırılması da temel amaçlar arasındadır <CITE> .",giriş,background
30307,"ShapeNet, 55 kategoride 51300 3B model içeren geliştirilebilir halka açık bir veri kümesidir <CITE> .",yaygın kullanılan veri kümeleri,background
30337,Dış mekân sahnelerinden toplanan NB için hareketli ve sabit platform üzerinde kinematik ve geometrik parametrelerin konumları ve açıları eniyileme yapılarak <CITE> daha başarılı veri kümeleri elde edilebilir.,örgü tabanlı yöntemler,background
29957,"Bununla birlikte, dosya boyutunun diğer indekslerle korelasyonuna bakıldığında negatif yönde anlamlı ve düşük bir ilişkinin olduğu tespit edilmiştir. Loughran ve <CITE> tarafından belirtildiği üzere, şirketlerin raporladıkları dosya boyutunun kurumsal bilgi ortamı ve menkul kıymet fiyatlarındaki volatiliteyi negatif yönde etkilediği göz önünde bulundurulduğunda ise özellikle 10-K ve 10-Q formlarının yüksek boyutta olduğu görülmektedir.",sonuç ve tartişma,discuss
34808,"Model-View-Controller (MVC), bir mimari desendir ve web tabanlı uygulamalar geliştirirken yaygın bir şekilde kullanılmaktadır <CITE> .",materyal ve metotlar,background
47206,"Bölgelere Ayırma tekniği, <CITE> , momentum denklemi (10) ve Poisson denklemi (11) i verimli bir paralizasyonla çözmek üzere uygulanmıştır.",paralel çözüm,basis
29175,"Nachev <CITE> Mohan   tarafından gerçekleştirilen çalışmada, karar ağacı algoritması için geleneksel öğrenme ve evrimsel algoritmaya dayalı iki farklı yöntemin etkinliklerini araştırmıştır.",literatür,background
48655,Ancak pratikte uygulanması en zor yöntemlerden biridir <CITE> .,giriş,discuss
49410,Mevcut durumda Common Voice Corpus 13.0 veri kümesinde 1.775 kayıtlı konuşmacı mevcuttur <CITE>.,deneysel sonuçlar,basis
41545,"da akıllı sayaç verilerine dayalı olarak kısa vadeli yük tahmini için DNN ve diğer makine öğrenimi teknikleri uygulanmıştır, <CITE> ve  ' de ise yük tahmini için DBN yöntemi kullanmıştır.",literatür araştırması,background
48648,Türkçe TTS sistemi üzerine gerçekleştirilen çalışmalar 1990'lı yıllarda başlamıştır <CITE>.,giriş,background
35096,"Sözcük niteliklerindeki belirsizliklerin giderilmesi konusunda, H. Sak  , D. Yüret   ve R. Ehsani <CITE> nin çalışmaları incelenebilir.",ddi çalışmalarında karşılaşılan zorluklar,background
48835,"Wang ve Zhu, <CITE> 'da e-ticaret işlemlerinden kaynaklı artan çevrim içi ödeme dolandırıcılık tespitine çözüm olarak, işlem özelliklerinin birlikte oluşma ilişkilerini modelleyerek etkili bir veri geliştirme planı önermişlerdir.",literatür taraması,background
35331,"Kökeni veri madenciliğinden çok daha eskilere dayanan istatistik ""veriden öğrenme, belirsizliği ölçme, kontrol etme bilimidir"" <CITE> .",kavramlar,background
30166,"Bu sonuçlar, PC-Kimmo   ve Zemberek <CITE> 'e göre nispeten düşük olsa da, diğer kök bulma algoritmalarına göre daha yüksektir.",deneyler ve sonuçlar,differ
30252,Bu bölgede mevsimsellik kuzeye doğru azalmaktadır <CITE> .,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
48758,"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı <CITE> , tarihi mekânların tanıtımı  , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
49043,Bu sorunu çözmek için veri madenciliği yaklaşımları<CITE> ve makine öğrenme teknikleri tanıtıldı  .,giriş,background
29673,Veri miktarının artması ve ekran kartlarının (GPU) işlem gücünün artması<CITE> ile 2000'li yılların ikinci yarısından itibaren derin öğrenme en çok talep gören yöntemlerden biri haline gelmiştir.,giriş,background
30234,Hays ve diğerlerinin çalışmasından <CITE> farklı olarak bu çalışmada zaman modeli üzerinde aynı anda birden fazla işlemin takip edilebilmesi için aynı zaman modeli üzerinde tek bir elektronik devre veya farklı elektronik cihazlar için farklı zaman modelleri ile farklılıklarının gösterilmesi gerektiği ihtiyacı anlaşılmıştır.,zaman modeliyle verilerin internet sitesi üzerinden takibi,differ
30193,"Bu sonuç değeri güç değişim katsayısı, endeks ilerleme eğilimi ve mevsimsellik katsayısı ile çarpılarak, ilgili aya ait bir tahmini tüketim değeri hesaplanmış olur <CITE> .",giriş,background
49122,"Ayrıca EHO, insansız hava aracı yol planlaması <CITE> , çizelgeleme  , yük frekansı kontrolü   gibi problemlerin çözümünde kullanılmıştır.",giriş,background
32897,Yeterli veri setine sahip   basit verilerde <CITE> Naive Bayes algoritmasının kullanımı sonucunda (%96) başarım oranı elde edilmiştir.,tartişma,support
49050,"Grafik tabanlı yöntemler  , Doğrusal Genetik Programlama  , Bayes Ağı  , k-NN  , K-Means kümeleme  , Gizli Markov Modeli <CITE> vb. saldırı tespit sistemi mimarisi için araştırılmıştır.",giriş,background
34988,"Ayrıca modelin belirlenmesi ve modelin parametrelerinin hesaplanması oldukça fazla zaman aldığı gibi, zaman serisinin de en az 60-70 gözlem içermesi ve bu teknikten iyi sonuç alınabilmesi için tahmini yapanların teorik bilgi ve tecrübe açısından yeterli olmaları gerekir <CITE> .",giriş,background
34974,Kappa istatistiği iki değer arasındaki karşılaştırmalı uyuşmanın güvenliğini ölçen bir istatistik yöntemdir <CITE> .,yöntem,basis
49200,"Sonrasında ise, geliştirilen OSDA-EM <CITE> Olasılıksal Tarama Modeline uygulanarak hem ABC hem de PSO'ya göre ağın kapsanma oranı ve düğümlerin yakınsama hızları açısından optimum sonuçlara ulaşılmıştır.",literatür araştirmasi (literature,background
30058,Başka bir çalışmada iki boyutlu beş parçalı insan modeli kullanılarak insanın kaldırma hareketi analiz edilmiş ve hareket sırasındaki eklem açılarının değişimi verilmiştir <CITE> .,giriş,background
29173,"Neves ve Vieria <CITE> , şirket iflaslarının tahmin edilmesinde, gizli katman öğrenme vektör nicelendirmesi algoritmasını kullanmıştır.",literatür,background
43972,Satoşi Nakamoto lakaplı gizli bir yazarın 2008 yılında önerdiği Bitcoin dijital parası <CITE> ile birlikte dünyada yeni bir uluslararası para biriminin varlığından bahsedilmeye başlandı.,giriş,background
29346,Böylece çıktı katmanına girdi verileri eklenerek geçmiş katmana ait verilerin ileri katmanlara etkin bir şekilde iletilmesi amaçlanmaktadır <CITE> .,materyal ve metot,basis
29429,"Birinci dereceden türev bilgisi gerektiren bu algoritma, düşük eğitim verimi ve kötü yakınsama hızı gibi sakıncalara sahiptir <CITE> .",giriş,background
30291,PointNet temel alınarak elde edilen PointNet ++ <CITE> sürümü geliştirilmiş ve bu sürümler gelecekte önerilecek birçok çalışmaya referans sağlamıştır.,giriş,background
30373,"Rastlantısal komşu yerleştirme (Stochastic neighbor embedding, SNE) <CITE> , veri noktaları arasındaki koşullu olasılıklar olarak yüksek boyutlu mesafeleri temsil ederek benzerlikleri tanımlamaktadır.",giriş,background
32244,"Bu yöntemler, konuşma tanıma, görsel nesne tanıma, nesne algılama, ilaç keşfi ve genomik gibi diğer birçok alanda en son teknolojiyi önemli ölçüde geliştirmiştir <CITE> .",yapay zekâ,background
30218,"Bu çalışmada, ImageNet ""Büyük Görsel Tanıma Mücadelesi"" için eğitilmiş olan InceptionV3 modeli kullanılmıştır <CITE> .",cnn ile transfer öğrenime,basis
29951,"Buna göre formların etken ve kısa cümleli yapıda, sade ve anlaşılır bir dilde, okunaklı bir şekilde ve gerekli olmayan detayları içermeyen sade kelimelerle düzenlenmiş olması gerektiği çeşitli kurallarla zorunlu hale getirilmiştir <CITE> .",veri seti ve yöntem,background
36364,Shiyi Wu ve diğ. <CITE> önerdikleri yöntemde DEAP veriseti kullanılmış ve Fp1 ve Fp2 EEG kanallarından duygu tahmini işlemi gerçekleştirilmiştir.,giriş,background
48987,"Bu sınıflandırıcılar literatürde kabul gören k-nearest neighbors(KNN)  , Naive-bayes (NB)  , Random Forest(RF) <CITE> , Gradient Boosting (GB)  , LightGBM  , Discriminant Analysis  , Adaboost   ve Xgboost   sınıflandırıcılarıdır.",esa katmanları ve sınıflandırıcılar,background
34902,"Anomali tespit teknikleri en yaygın olarak, kötü niyetli girişimlerin/işlemlerin çoğu itibari vakadan farklı olduğu dolandırıcılığı tespit etmek için kullanılır. Anomaliler farklı şekillerde ortaya çıkabilir. Genel olarak, üç farklı anomali türü vardır <CITE> .",yöntem,background
29611,"Genel olarak bir ESA; evrişim katmanı, havuzlama katmanı ve derin özniteliklerin alındığı, ayrıca sınıflandırma gibi farklı görevleri yapabilen tam bağlantılı katman olmak üzere üç ana katmandan oluşmaktadır <CITE> .",materyal ve metodoloji,background
39758,"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir  , <CITE> .",materyal ve metod,background
34829,"İki aşamalı olan segmentasyon modelinde ilk aşamada, ön ve arka planın ayrılması işlemi yapılmış, ikinci aşamada ise çiçek taç yapısının çıkarılması gerçekleştirilmiştir <CITE> .",giriş,background
32255,veri setini ortaya koyan yaklaşık kuralları yeniden oluşturabilen sistemlerdir <CITE> .,rehabilitasyon hizmetleri ve yapay zekâ,background
42699,"Bu göstergede hesaplamalar genellikle 14 gün üstünden yapılmaktadır  , <CITE> ,  ,  .",önerilen metodoloji,discuss
29234,"Ancak, bu değişikliklere rehberlik edecek evrensel bir genel veya hazır model bulunmamaktadır <CITE> .",giriş,background
29742,"Buna ek olarak, kırsal alandan kentsel alana göçlerin yaşanması, bölgeler arasında sosyoekonomik dengelerin bozulması, doğal kaynakların hızlı tüketimi, çevrenin tahribatı ve kentsel gelişme süreçlerinin planlama çerçevesinde yürütülmemesi gibi birçok olumsuz gelişme günümüz kentlerini kaotik bir ortama sürüklemektedir <CITE>.",giriş,background
29803,Dünya Sağlık Örgütü 2013 yılında karayollarında gerçekleşen kazalarda toplam 1.25 milyon ölüm rapor etmiştir <CITE> .,giriş,background
49325,"Bunun yanı sıra, farklı veri setleri üzerinde akciğer segmentasyonunun yapıldığı çalışmalarda mevcuttur. Mique ve Malicdem ResUnet modeli ile %94,96 Dice katsayısı, Heo ve diğerleri <CITE> U-Net modeli ile %96,21 Dice katsayısı, Rahman ve diğerleri yine UNet modeli ile %96,19 Dice katsayısı elde etmişlerdir. Bu çalışmaların segmentasyon performansı bu çalışmadan daha düşüktür.",deneysel sonuçlar ve tartişma,differ
29198,Ortalama mutlak hata ölçütü aşağıda belirtilen formüle göre hesaplanmaktadır <CITE> :,veri seti ve bulgular,basis
49067,Baykara ve Daş <CITE> web uygulamalarının güvenliği için hibrit bir gerçek zamanlı saldırı ve önleme sistemi yaklaşımı önermişlerdir.,literatür taramasi,background
32878,"İnsanlar sosyal ağlar aracılığıyla duygu, düşünce, ihtiyaç ve beklentilerini de dile getirmektedir <CITE> .",giriş,background
35784,"Scrum modeli, yazılım geliştirme yöntemlerinin hayata dair uygulanabilirliğini sağlayan en uygun yöntemlerin başında gelmektedir <CITE> .",yöntem ve metodoloji,background
34831,Oxford-17 ve Oxford-102 çiçek veri kümeleri için %91 ile %100 arasında değişen başarım oranları elde etmişlerdir <CITE> .,giriş,background
38312,"Farklı dillerle birlikte Türkçe veri <CITE> , SemEval-2016 yarışmasının 5 numaralı görevini yerine getirmek için çok katılımlı bir hedef tabanlı duygu analizi çalışması yürütmüşlerdir.",literatür taramasi,discuss
35716,"Elektronik hükümet (eGov) platformlarının, iyi yönetişim politikaları için elverişli araçlar olduğuna yönelik çeşitli çalışmalar bulunmaktadır <CITE> .",ilgili çalışmalar,background
35069,"Bu şirketler, doğası gereği düşük maliyetli hazırda bulunan donanım ve açık kaynaklı yazılımlara önem vermektedirler <CITE> .",büyük veri,background
38307,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  ,   ve restoranlara <CITE> yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",literatür taramasi,background
29356,"Diğer yöntemlerden önerilen yönteme en yakın sonuçlar sırasıyla %99,5 doğruluk, %99 kesinlik, duyarlılık ve F1-skoruna sahip Nahzat vd. ile %99,12 doğruluk ve kesinlik değeri, %99,10 duyarlılık ve %99,11 <CITE> tarafından önerilen yöntemlerdir.",deneysel sonuçlar ve tartişma,support
29259,"Jaeger, çalışmasında yükseköğretimde disiplin, disiplinlerarasılık ve disiplinlerarasılığın çerçevelemesi ve bu çerçevelemenin Avrupa yükseköğretim müfredatı üzerindeki etkilerini araştırmıştır <CITE> .",ilgili çalişmalar,background
43291,Proteinlerin temel yapısı olan amino asit dizilimlerinde meydana gelen katlanmalar proteinin üç boyutlu yapısını ve fonksiyonunu belirler <CITE> .,giriş,background
41744,Khan vd. geliştirdikleri bulanık karar ağaçları ile göğüs kanseri verilerini sınıflamış ve bağımsız sınıflayıcılara göre daha başarılı olduklarını ortaya koymuşlardır <CITE> .,giriş,background
29736,"Başka bir çalışmada <CITE> saldırı tespit sisteminin herhangi bir saldırı faaliyetini en yüksek doğrulukla sınıflandırabilmesi için makine öğrenmesi algoritmalarından Bagging, J48 ve Random Committee algoritmaları kullanılmıştır.",giriş,background
30167,"Her yıl, çoğunluğu düşük ve orta gelirli ülkelerde olmak üzere ortalama 265.000 ölüm yanık nedeni ile meydana gelmektedir <CITE> .",giriş,background
43048,Tur sayısı k olan bir tek eleme turnuvasının farklı seribaşı eşlemelerinin sayısını Groh ve ark.   ve Karpov <CITE> aşağıdaki kapalı formül ile vermişlerdir.,farklı seribaşı eşlemelerini sayma,basis
31406,"13 Haziran 2017'de BIST 100 endeksi 100.000 puan seviyesine ulaşmıştır, 27 Haziran 2020'de endeksin değerlerini uluslararası borsalarla uyumlu hale getirmek amacıyla iki sıfır atılmıştır <CITE> .",materyal ve metot,background
30290,"Bu sorunların üstesinden gelmek için PointNet nesne sınıflandırma, parça bölütleme, anlamsal sahne çözümlemeye kadar çeşitli uygulamalar için birleşik bir mimari sunmuştur <CITE> .",giriş,background
34887,"Eşikleme, gri tonlamalı bir görüntüyü ikili görüntüye dönüştüren en kolay görüntü bölümleme yöntemlerinden biridir <CITE> .",giriş,background
35088,"Önerilen yaklaşım, belirli bir alan içerisinde yer alan farklı araştırma makalelerine uygulanarak bilgi erişim kalitesi artırılmaya çalışılmıştır <CITE> .",bilgi erişim merkezleri ve uygulamalar,background
45222,Ani ve keskin sinyal değişimleri sonucu ortaya çıkmaktadır <CITE> .,araçlar ve yöntem,background
30231,1982 yılında Hays ve araştırmacı ekip arkadaşları tarafından Unix sistemi için gerçek zamanlı işlem takibi ve kontrolü üzerine bir çalışma yayınlanmıştır <CITE> .,giriş,background
30320,"Su vd., nokta bulutlarının çoklu gösterimine dayalı MvCNN (Multi-View CNN) yöntemini sunmuştur <CITE> .",çoklu görünüm yöntemi,background
29216,"Çalışmalarınd a, yalnızca başlangıçta kaygısı olmayan kadınlar üzerinde kimyasal tedavi ve bilişsel bozukluk arasındaki ilişikinin istatistiksel olarak önemli olduğunu ortaya koymuşlardır <CITE> .",önceki çalişmalar,background
31021,"Spontane duyguları içeren, üç boyutlu bir duygu alanı çerçevesinde oluşturulan VAM veri tabanı <CITE>bir Alman TV talk-show'u ""Vera am Mittag"" kaydedilmiştir.",giriş,background
48958,"<CITE> yaptığı çalışmada hisse senedi fiyatının kestirimi için uzun kısa süreli bellek, evrişimsel sinir ağı, destek vektör makinesi, doğrusal regresyon, lojistik regresyon gibi öğrenme modelleri kullanılarak tahmin yapabilmek için bir çerçeve önermesi yapılmaktadır.",sonuçlar ve tartışmalar,background
49574,"Çizelge-1 incelendiğinde [REF], <CITE> ve [REF] çalışmalarında kullanılan veri kümelerinin bu açıdan uygun olduğu saptanmıştır.",sonuçlar ve tartışma,support
42674,Bouktif ve ark. çalışmasında AMZN NASDAQ üzerinde hisse senedi artma azalma yönü tahmin edilmiştir <CITE> .,literatür taramasi,discuss
30961,Günümüze kadar araç rotalama problemleri için çeşitli çözüm önerileri sunulsa bile optimal sonuç veren algoritmalarla en fazla 135 talep noktası içeren problemler çözülebilmiştir<CITE> .,giriş,background
31496,1997 yılından bu yana KDD konferansı ile birlikte bir veri madenciliği yarışması düzenlenmektedir <CITE> .,literatür taraması,background
42409,"Yüz ifadesi tanıma, insan-bilgisayar etkileşimi, örüntü tanıma, görüntü anlama, makine görüşü ve diğer alanlarda yaygın olarak kullanılan, insan duygu tanımanın önemli bir parçasıdır <CITE> .",materyal ve yöntem,background
48492,Tespit edilen konular dokümanların özetlenmesinde kullanılabileceği gibi diğer metin analizi çalışmaları için özellik çıkartımı amacıyla da kullanılabilir <CITE> .,giriş,background
29876,"Başta insan bilgisayar etkileşimi olmak üzere, sürücü yorgunluk tespiti  , kişisel güvenlik uygulamaları, sosyal pazarlama  , interaktif oyunlar  , sosyalleşebilir robotlar  , yüz ifade sentezi   ve hasta duygu durum tespiti <CITE> gibi birçok uygulama alanına sahiptir.",giriş,background
48667,Ses üretim mekanizması içinde olan organların modellerini elde etmenin zorluğu nedeniyle bu organların davranışlarını yapay olarak modellemek zorlu bir görevdir <CITE> .,ilgili çalişmalar,background
40036,Hatalı kodların tespiti için 400 ve 500 durum kodları arasında yer alan isteklerin belirlenmesi gerekmektedir <CITE> .,literatür incelemesi,background
49558,Regresyon ile RMSE değerinin en az 0.0271 gr'a kadar düşürülebildiği bildirilmiştir <CITE>.,tartışma,differ
48489,Bu ölçeğin yüksek değerleri global arama sürecini destekleyerek lokal optimuma takılma olasılığını azaltmaktadır <CITE> .,yöntem,background
35316,"Fakat, bu sistemler için bulunan çözümler geniş alana ölçeklenememektedirler <CITE> .",giriş,background
32982,"Algoritmanın ZDT ve DTLZ problemleri üzerindeki başarısını ölçmek için önerilen ÇADA algoritması, RVEAiGNG  , MWDEO  , MOEA/D   , RVEA  , MOPSO  , SMPSO  , NSGA-II <CITE> , MOALO   , SHAMODEWO   , MOMVO   , MOGOA   , MOGWO   , KnEA   , PICEAg   , MOEADSTM   , NSGA-III   ve GREA isimli çok sayıda çok amaçlı optimizasyon algoritması ile karşılaştırılmıştır.",bulgular,support
29683,"Sosyal manada bakıldığında ise, liberaller ve merkez sol kesim tarafından BTC'ye alternatif bir para birimi gözüyle yaklaşılması, BTC için olumlu sonuçlar doğurmuştur <CITE> .",giriş,background
45200,"Çalışmamızda derin öğrenme için etkili ve pratik kabul edilen, RMSProp  , Adagrad  , Adam  , Adadelta <CITE> ve SGD   olmak üzere beş farklı eniyileme algoritması kullanılmıştır.",giriş,basis
49295,"Bu çalışmada, Kuyzu<CITE> tarafından OKRKP’lerin ve genel olarak sayı ve/veya uzunluk kısıtlarını içerebilen OKRKP varyantlarının çözümü için önerilen, sütun türetme ve dal-fiyat yaklaşımlarına alternatif olacak genetik algoritma tabanlı melez bir meta-sezgisel çözüm yaklaşımı önerilmektedir.",giriş,basis
40043,Elmas <CITE> çalışmasında DoS ataklarından biri olan Brute Force tipi bir saldırının veri madenciliği teknikleriyle tespit edilip engellendiği bir saldırı tespit uygulaması tasarlamıştır  .,literatür incelemesi,background
31861,Bulut teknolojileri <CITE> bu bakımdan bu tip büyük ölçekli IoT projelerin önemli oranda yükünü almaktadır.,giriş,background
30162,"Elde edilen sonuçlara göre, PC-Kimmo <CITE> 'nun bilinmeyen sözcükler için iyileştirilmiş versiyonu en iyi sonuçları vermektedir.",deneyler ve sonuçlar,support
40683,Tablo 5'te 1000 bitlik veri gizleme için önerilen yöntem en yakın değerlere sahip yöntemler olan   ve <CITE> çalışmalarından çok daha yüksek PSNR değerlerine sahiptir.,deneysel çalışmalar,differ
29185,"Bunun yanı sıra, en düşük hata budaması, karamsar budama, hata tabanlı budama, en uygun budama ve minimum tanım uzunluğu budama gibi çeşitli budama yaklaşımları bulunmaktadır <CITE> .",karar ağaci yöntemi,background
49291,Sahte haberlerin tespiti için birçok çalışmada araştırmacılar yazım stillerine odaklanarak metinleri gerçek veya yalan haberler olarak sınıflandırmayı denemiş olsalar da <CITE> bu yaklaşımlar ile incelenen haberlerde tam bir netlik sağlayamamışlardır. ,giriş,background
29691,Günlük fiyat aralıklarında yüksek farklar olduğu gözlenen BTC'nin bir anda yükselip düşmeye başlaması sıkışma teorisiyle açıklanmaktadır <CITE> .,yöntemler,background
29270,"Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır <CITE> .",blockchain teknolojisi,background
42685,"Biz bu çalışamada özellikle duygu analizinin de katılarak gerçekleştirildiği hisse senedi eğilimlerini tahminleyen  , <CITE> ,  ,   çalışmalarında kullanılan yüksek başarım değerlerine ulaşılmasını sağlayan ""Ağırlıklı Hareketli Ortalama"", ""Göreceli Güç İndeksi"", ""Hareketli Ortalama Yaklaşma Uzaklaşma Göstergesi"", ""Williams %R Göstergesi"", ""Stokastik %K"", ""Stokastik %D"", ""Chaikin Toplama-Dağıtım Osilatörü"", ""Mal Kanal Endeksi"" göstergelerini kullandık.",literatür taramasi,discuss
31317,"Örneğin <CITE> çalışmasında, ele alınan uygulamalar duyarga ağına dayalı uygulamalar ve video kamera kullanılan uygulamalar olmak üzere iki ana sınıfa ayrılıp alt sınıflarla incelemeye devam edilmiştir.",değerlendirme,differ
48759,"BLE teknolojisine sahip işaretçilerin kullanım alanlarına alış-veriş merkezlerindeki işyerlerinin ürün ve reklam tanıtımı  , tarihi mekânların tanıtımı <CITE> , müzeler  , kapalı alan konum belirleme    iOS işletim sistemi ile çalışan işaretçi cihazlar ibeacon olarak adlandırılmaktadır  .",giriş,background
49392,Diğer taraftan kayıp veri sayısı yüksekse veya bu kayıtlara ait diğer değerler önemliyse kayıp değerlerin yerine genel bir sabit kullanılabilir ya da kayıp verilerin yerine tüm verilerin ortalama değeri kullanılabilir <CITE>.,uygulama,discuss
30140,"Kök bulma için şimdiye kadar uygulanmış çalışmalar üç başlık altında toplanabilir: Kural tabanlı, hibrid ve istatistiksel kök modelleri. En bilinen kural tabanlı kök bulma modelleri Lovins <CITE>, Porter, Krovetz’dir. Bu modeller sondan eklemeli ve kök bulma kurallarının el ile oluşturulabildiği farklı dillerde uygulanmıştır.",konuya ilişkin önceki çalişmalar,background
35100,"NoSQL""in SQL""i reddetmediği, yanı sıra ilişkisel veritabanlarının teknik limitlerini de dengelediği kabul edilir <CITE> .",nosql mimarisi,background
49538,"ESA, nesne tanıma, nesne takibi, sinyal/görüntü işleme ve sınıflandırma alanlarında başarılı sonuçlar vermesinden dolayı günümüzde en çok kullanılan derin öğrenme yöntemlerindendir <CITE> .",materyal ve metot,basis
29945,"Bushee, Gow ve <CITE> Firmaların yayınladığı finansal metinlerdeki dilin karmaşıklığının sağlanan bilginin de karmaşıklığını yansıtabileceği varsayımı ile dilsel karmaşıklığın bilgi asimetrisiyle zıt ilişkileri olan iki örtük bileşeni (bilgi ve gizleme) bir araya getirdiğinin gösterilmesi amaçlanmıştır.",literatür araştirmasi,background
29602,"Örnek olarak Emulab  , Orbit   ve SensLab <CITE> verilebilir.",ağ sınama ortamları,background
32257,"Bu amaçla rehabilitasyon alanında özellikle diagnostik, tahmin etme, sınıflandırma, problem çözme ve robotik kontrol sistemlerinin üretilmesi ve akıllı sistemlerin geliştirilmesi için kullanıldıkları görülmektedir <CITE> .",rehabilitasyon hizmetleri ve yapay zekâ,background
35479,Eğer böyle bir şey isteniyor ise Elastic File System (EFS) ile mümkün olabilecektir <CITE> .,giriş,background
35361,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  , <CITE> ,  ,  ,  .",kavramlar,background
48935,"Halstead ölçütleri <CITE> , çeşitli programlarda meydana gelen operatörlerin ve işlenenlerin sayısına göre gerçek zamanlı anahtarlama sistemleri tanımlanır.",giriş,background
30822,Literatürde şimdiye dek bu veri kümesi üzerinde sadece hedef kategori çıkarımı (Bölüm 0) ve duygu sınıfı belirleme (Bölüm 6.4) görevleri üzerinde bazı çalışmaların <CITE> sonuçlarının raporlandığı görülmektedir.,deneyler,background
